data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time,kernel
DNA,unrooted,JC,tree_8,OMP_48,3,8.163,211.68,-72327344.183,22.255,6.885,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_8,VANILA,9,37.507,35.737,-72327344.183,22.255,34.795,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_8,OMP_10,6,10.634,95.233,-72327344.183,22.255,9.575,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_8,VANILA,4,38.29,36.42,-72327344.183,22.255,35.773,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_8,OMP_48,2,5.289,183.781,-72327344.183,22.255,4.327,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_8,OMP_48,9,6.498,199.005,-72327344.183,22.255,5.417,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_8,OMP_48,5,5.519,186.054,-72327344.183,22.255,4.476,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_8,VANILA,3,38.304,36.447,-72327344.183,22.255,35.814,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_8,OMP_10,1,22.111,182.229,-72327344.183,22.255,21.037,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,8,21.45,175.252,-66971125.88,19.165,20.243,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,4,7.602,66.832,-66971125.88,19.165,6.511,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,10,3.538,120.674,-66971125.88,19.165,2.595,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,3,32.82,30.965,-66971125.88,19.165,30.019,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,7,3.715,121.972,-66971125.88,19.165,2.642,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,4,32.789,30.891,-66971125.88,19.165,29.979,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,3,7.644,66.521,-66971125.88,19.165,6.495,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,6,3.98,114.581,-66971125.88,19.165,2.909,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,9,31.931,30.212,-66971125.88,19.165,29.201,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,1,34.947,33.073,-66971125.88,19.165,32.188,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,2,7.858,68.024,-66971125.88,19.165,6.82,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,9,7.589,65.989,-66971125.88,19.165,6.444,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,6,28.762,27.002,-66971125.88,19.165,26.364,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,5,7.654,66.499,-66971125.88,19.165,6.661,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,1,4.075,119.297,-66971125.88,19.165,3.168,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,4,3.472,120.412,-66971125.88,19.165,2.57,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,8,3.77,129.721,-66971125.88,19.165,2.773,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,7,29.435,27.712,-66971125.88,19.165,26.993,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,7,7.767,67.09,-66971125.88,19.165,6.539,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,8,29.587,27.83,-66971125.88,19.165,27.106,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,3,3.984,115.645,-66971125.88,19.165,2.948,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,10,7.506,65.085,-66971125.88,19.165,6.522,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,6,7.59,65.942,-66971125.88,19.165,6.594,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,2,3.819,115.553,-66971125.88,19.165,2.84,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,5,29.751,28.08,-66971125.88,19.165,27.258,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,2,31.684,29.948,-66971125.88,19.165,28.991,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,5,3.889,119.98,-66971125.88,19.165,2.886,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_48,9,4.787,146.08,-66971125.88,19.165,3.749,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,JC,tree_9,OMP_10,1,7.564,65.389,-66971125.88,19.165,6.569,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,JC,tree_9,VANILA,10,31.55,29.739,-66971125.88,19.165,28.682,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,6,36.939,36.633,-68714883.019,20.181,34.37,GPU - 1 threads
DNA,unrooted,K2P,tree_1,VANILA,1,72.238,70.302,-68714883.018,20.181,69.71,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,5,6.605,262.248,-68714883.019,20.181,5.634,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,9,73.462,71.47,-68714883.018,20.181,70.924,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,9,7.227,266.788,-68714883.019,20.181,6.243,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,1,23.821,224.4,-68714883.019,20.181,22.782,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,6,20.656,189.659,-68714883.019,20.181,19.396,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,2,9.397,277.121,-68714883.019,20.181,8.272,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,10,10.025,297.884,-68714883.019,20.181,8.98,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,9,38.783,38.38,-68714883.019,20.181,35.956,GPU - 1 threads
DNA,unrooted,K2P,tree_1,VANILA,6,73.3,71.319,-68714883.018,20.181,70.843,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,1,37.551,37.2,-68714883.019,20.181,34.891,GPU - 1 threads
DNA,unrooted,K2P,tree_1,OPENACC,4,38.569,38.17,-68714883.019,20.181,35.785,GPU - 1 threads
DNA,unrooted,K2P,tree_1,VANILA,3,74.323,71.954,-68714883.018,20.181,71.694,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,7,22.354,210.298,-68714883.019,20.181,21.38,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,3,9.632,283.34,-68714883.019,20.181,8.581,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,4,9.163,268.326,-68714883.019,20.181,8.135,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,8,7.326,259.102,-68714883.019,20.181,6.359,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,4,73.227,71.26,-68714883.018,20.181,70.747,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,3,37.687,37.319,-68714883.019,20.181,34.981,GPU - 1 threads
DNA,unrooted,K2P,tree_1,VANILA,5,73.646,71.768,-68714883.018,20.181,71.245,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,10,22.436,210.138,-68714883.019,20.181,21.326,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,2,36.674,36.377,-68714883.019,20.181,34.137,GPU - 1 threads
DNA,unrooted,K2P,tree_1,OMP_10,9,22.249,208.921,-68714883.019,20.181,21.269,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,5,30.471,232.462,-68714883.019,20.181,29.114,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,1,11.934,382.69,-68714883.019,20.181,10.747,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,6,6.852,257.482,-68714883.019,20.181,5.955,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,5,36.974,36.575,-68714883.019,20.181,34.413,GPU - 1 threads
DNA,unrooted,K2P,tree_1,OMP_10,2,42.008,281.309,-68714883.019,20.181,39.74,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,2,73.083,71.056,-68714883.018,20.181,70.6,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,7,75.697,73.803,-68714883.018,20.181,72.941,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_48,7,7.748,276.397,-68714883.019,20.181,6.79,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,8,37.807,37.44,-68714883.019,20.181,35.088,GPU - 1 threads
DNA,unrooted,K2P,tree_1,OPENACC,10,37.129,36.8,-68714883.019,20.181,34.53,GPU - 1 threads
DNA,unrooted,K2P,tree_1,OMP_10,3,22.29,209.388,-68714883.019,20.181,21.312,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,8,22.297,209.767,-68714883.019,20.181,21.332,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,OMP_10,4,21.105,188.719,-68714883.019,20.181,20.077,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,10,71.509,69.717,-68714883.018,20.181,69.068,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,VANILA,8,74.86,72.961,-68714883.018,20.181,72.221,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_1,OPENACC,7,37.296,36.935,-68714883.019,20.181,34.62,GPU - 1 threads
DNA,unrooted,K2P,tree_10,OMP_10,6,39.021,214.223,-68309112.657,20.189,37.691,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,1,7.474,271.583,-68309112.657,20.189,6.549,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,10,10.278,315.353,-68309112.657,20.189,9.238,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,4,9.204,340.054,-68309112.657,20.189,8.29,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,3,15.503,146.273,-68309112.657,20.189,14.517,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,9,15.445,145.738,-68309112.657,20.189,14.468,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,5,9.14,273.165,-68309112.657,20.189,7.932,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,2,18.537,129.276,-68309112.657,20.189,16.465,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,7,15.633,146.917,-68309112.657,20.189,14.651,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,8,15.538,146.419,-68309112.657,20.189,14.545,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,10,15.566,146.526,-68309112.657,20.189,14.545,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,9,7.309,267.655,-68309112.657,20.189,6.324,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,3,6.929,279.185,-68309112.657,20.189,5.993,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,4,12.09,104.708,-68309112.657,20.189,10.994,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,1,16.308,154.0,-68309112.657,20.189,15.316,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,6,9.786,290.386,-68309112.657,20.189,8.612,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,8,7.243,267.366,-68309112.657,20.189,6.266,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,7,7.518,291.912,-68309112.657,20.189,6.448,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_48,2,9.491,286.996,-68309112.657,20.189,8.481,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_10,OMP_10,5,16.923,121.967,-68309112.657,20.189,15.107,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,VANILA,6,73.936,71.938,-72202310.63,22.217,71.434,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,1,38.484,38.071,-72202310.63,22.217,35.69,GPU - 1 threads
DNA,unrooted,K2P,tree_2,OMP_10,1,17.07,161.214,-72202310.63,22.217,16.032,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,9,38.811,38.421,-72202310.63,22.217,36.022,GPU - 1 threads
DNA,unrooted,K2P,tree_2,OMP_48,5,9.61,276.153,-72202310.63,22.217,8.614,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,9,7.056,284.607,-72202310.63,22.217,6.072,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,2,6.827,269.447,-72202310.63,22.217,5.8,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,10,9.491,270.74,-72202310.63,22.217,8.422,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,VANILA,9,75.133,73.124,-72202310.63,22.217,72.588,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,6,11.314,99.695,-72202310.63,22.217,10.199,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,6,36.991,36.683,-72202310.63,22.217,34.418,GPU - 1 threads
DNA,unrooted,K2P,tree_2,VANILA,1,71.748,69.796,-72202310.63,22.217,69.227,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,VANILA,4,74.15,72.173,-72202310.63,22.217,71.548,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,3,38.068,37.706,-72202310.63,22.217,35.346,GPU - 1 threads
DNA,unrooted,K2P,tree_2,OMP_48,3,8.195,331.27,-72202310.63,22.217,7.162,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,7,15.713,148.222,-72202310.63,22.217,14.738,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,4,6.903,257.185,-72202310.63,22.217,6.011,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,8,6.922,277.105,-72202310.63,22.217,5.893,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,4,38.397,38.038,-72202310.63,22.217,35.666,GPU - 1 threads
DNA,unrooted,K2P,tree_2,VANILA,3,74.624,72.255,-72202310.63,22.217,72.016,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,1,6.549,252.559,-72202310.63,22.217,5.651,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,5,36.527,36.222,-72202310.63,22.217,34.03,GPU - 1 threads
DNA,unrooted,K2P,tree_2,VANILA,2,73.188,71.043,-72202310.63,22.217,70.599,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,9,15.548,146.535,-72202310.63,22.217,14.562,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,10,15.683,147.414,-72202310.63,22.217,14.642,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,5,21.886,154.749,-72202310.63,22.217,20.41,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,2,16.055,136.265,-72202310.63,22.217,14.43,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,VANILA,5,73.723,71.817,-72202310.63,22.217,71.135,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,6,9.512,282.933,-72202310.63,22.217,8.535,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,2,36.83,36.5,-72202310.63,22.217,34.283,GPU - 1 threads
DNA,unrooted,K2P,tree_2,OMP_10,3,15.601,147.247,-72202310.63,22.217,14.632,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,7,37.598,37.276,-72202310.63,22.217,34.976,GPU - 1 threads
DNA,unrooted,K2P,tree_2,VANILA,8,74.312,72.352,-72202310.63,22.217,71.427,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_48,7,7.213,269.946,-72202310.63,22.217,6.289,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_2,VANILA,10,71.767,70.023,-72202310.63,22.217,69.377,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OPENACC,10,37.877,37.55,-72202310.63,22.217,35.229,GPU - 1 threads
DNA,unrooted,K2P,tree_2,OPENACC,8,38.318,37.958,-72202310.63,22.217,35.584,GPU - 1 threads
DNA,unrooted,K2P,tree_2,VANILA,7,76.835,74.919,-72202310.63,22.217,74.043,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,8,15.651,147.594,-72202310.63,22.217,14.68,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_2,OMP_10,4,11.486,104.964,-72202310.63,22.217,10.356,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,1,19.644,187.016,-71006522.6,20.952,18.599,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,10,37.883,37.556,-71006522.6,20.952,35.245,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,7,77.735,75.772,-71006522.6,20.952,74.853,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,9,6.479,253.961,-71006522.6,20.952,5.423,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,5,8.914,328.856,-71006522.6,20.952,7.876,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,8,37.946,37.614,-71006522.6,20.952,35.296,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,8,75.464,73.489,-71006522.6,20.952,72.859,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,10,7.006,280.837,-71006522.6,20.952,5.996,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,2,6.692,265.795,-71006522.6,20.952,5.685,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,7,37.82,37.454,-71006522.6,20.952,35.156,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,10,71.686,69.904,-71006522.6,20.952,69.221,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,6,39.238,223.079,-71006522.6,20.952,37.538,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,3,7.077,258.688,-71006522.6,20.952,6.113,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,VANILA,5,74.44,72.488,-71006522.6,20.952,71.88,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,2,37.339,37.037,-71006522.6,20.952,34.764,GPU - 1 threads
DNA,unrooted,K2P,tree_3,OMP_10,7,16.595,156.695,-71006522.6,20.952,15.527,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,5,36.896,36.589,-71006522.6,20.952,34.395,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,2,73.411,71.256,-71006522.6,20.952,70.805,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,8,8.01,250.031,-71006522.6,20.952,7.036,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,4,6.943,253.77,-71006522.6,20.952,6.053,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,1,8.273,283.597,-71006522.6,20.952,7.308,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,5,23.005,169.983,-71006522.6,20.952,21.35,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,4,38.231,37.846,-71006522.6,20.952,35.53,GPU - 1 threads
DNA,unrooted,K2P,tree_3,OMP_10,9,16.331,154.833,-71006522.6,20.952,15.364,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,10,16.494,156.002,-71006522.6,20.952,15.449,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,VANILA,3,74.547,72.178,-71006522.6,20.952,71.933,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,VANILA,4,73.4,71.446,-71006522.6,20.952,70.993,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,2,24.189,171.454,-71006522.6,20.952,22.341,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,3,38.355,37.947,-71006522.6,20.952,35.585,GPU - 1 threads
DNA,unrooted,K2P,tree_3,OMP_48,6,7.071,250.753,-71006522.6,20.952,6.181,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,3,16.374,155.342,-71006522.6,20.952,15.42,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_48,7,6.746,266.922,-71006522.6,20.952,5.747,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,6,37.219,36.914,-71006522.6,20.952,34.649,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,1,71.99,69.933,-71006522.6,20.952,69.389,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,VANILA,9,73.683,71.692,-71006522.6,20.952,71.125,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,9,39.357,38.965,-71006522.6,20.952,36.527,GPU - 1 threads
DNA,unrooted,K2P,tree_3,VANILA,6,74.279,72.275,-71006522.6,20.952,71.669,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_3,OPENACC,1,38.254,37.891,-71006522.6,20.952,35.525,GPU - 1 threads
DNA,unrooted,K2P,tree_3,OMP_10,4,18.407,150.364,-71006522.6,20.952,17.14,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_3,OMP_10,8,16.405,155.493,-71006522.6,20.952,15.444,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_4,VANILA,3,78.314,75.918,-64893931.944,18.222,75.692,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_10,6,12.827,116.626,-64893931.944,18.222,11.676,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_4,OPENACC,4,38.414,38.055,-64893931.944,18.222,35.676,GPU - 1 threads
DNA,unrooted,K2P,tree_4,OMP_48,10,10.772,358.216,-64893931.944,18.222,9.803,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_48,2,9.353,358.134,-64893931.944,18.222,8.337,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_48,9,10.679,355.047,-64893931.944,18.222,9.709,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_48,5,9.149,357.165,-64893931.944,18.222,8.16,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_10,1,18.576,175.306,-64893931.944,18.222,17.428,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_4,OPENACC,3,38.187,37.802,-64893931.944,18.222,35.46,GPU - 1 threads
DNA,unrooted,K2P,tree_4,VANILA,4,78.255,76.182,-64893931.944,18.222,75.672,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_4,VANILA,9,78.865,76.821,-64893931.944,18.222,76.311,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_4,VANILA,1,75.329,73.227,-64893931.944,18.222,72.897,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_48,8,9.88,351.095,-64893931.944,18.222,8.83,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OMP_48,4,10.995,360.197,-64893931.944,18.222,9.97,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,unrooted,K2P,tree_4,OPENACC,6,37.051,36.741,-64893931.944,18.222,34.478,GPU - 1 threads
DNA,unrooted,K2P,tree_4,OMP_10,7,16.697,157.75,-64893931.944,18.222,15.703,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,unrooted,K2P,tree_4,OPENACC,1,37.781,37.435,-64893931.944,18.222,35.13,GPU - 1 threads
