data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,n_underflow,first_eval_sec,overhead
DNA,unrooted,GTR,tree_7,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_iqtree.log,17.543,17.242,-67994364.745,19.714,14.794,4,0,0.334,2.7489999999999988
DNA,unrooted,GTR,tree_7,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_iqtree.log,17.723,17.387,-67994364.745,19.714,14.856,4,0,0.342,2.866999999999999
DNA,unrooted,GTR,tree_7,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_iqtree.log,17.518,17.23,-67994364.745,19.714,14.807,4,0,0.335,2.7110000000000003
DNA,unrooted,GTR,tree_7,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_iqtree.log,17.47,17.176,-67994364.745,19.714,14.772,4,0,0.332,2.6979999999999986
DNA,unrooted,GTR,tree_7,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_iqtree.log,17.894,17.184,-67994364.745,19.714,14.757,4,0,0.328,3.1369999999999987
DNA,unrooted,GTR,tree_7,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_iqtree.log,17.496,17.205,-67994364.745,19.714,14.795,4,0,0.339,2.7009999999999987
DNA,unrooted,GTR,tree_7,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_iqtree.log,17.365,17.095,-67994364.745,19.714,14.765,4,0,0.324,2.599999999999998
DNA,unrooted,GTR,tree_7,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_iqtree.log,17.439,17.155,-67994364.745,19.714,14.764,4,0,0.324,2.6750000000000007
DNA,unrooted,GTR,tree_8,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_8_1000000_iqtree.log,23.224,22.882,-67533437.34,19.722,20.419,8,0,0.344,2.8049999999999997
DNA,unrooted,GTR,tree_8,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_8_1000000_iqtree.log,23.069,22.77,-67533437.34,19.722,20.348,8,0,0.329,2.721
DNA,unrooted,GTR,tree_8,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_iqtree.log,23.053,22.734,-67533437.34,19.722,20.354,8,0,0.33,2.6990000000000016
DNA,unrooted,GTR,tree_8,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_8_1000000_iqtree.log,23.172,22.857,-67533437.34,19.722,20.391,8,0,0.337,2.7810000000000024
DNA,unrooted,GTR,tree_8,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_iqtree.log,23.17,22.848,-67533437.34,19.722,20.349,8,0,0.338,2.8210000000000015
DNA,unrooted,GTR,tree_8,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_iqtree.log,23.026,22.725,-67533437.34,19.722,20.315,8,0,0.326,2.7109999999999985
DNA,unrooted,GTR,tree_8,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_8_1000000_iqtree.log,23.351,22.812,-67533437.34,19.722,20.399,8,0,0.333,2.951999999999998
DNA,unrooted,GTR,tree_8,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_iqtree.log,23.258,22.941,-67533437.34,19.722,20.416,8,0,0.343,2.8419999999999987
DNA,unrooted,GTR,tree_8,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_iqtree.log,23.198,22.882,-67533437.34,19.722,20.387,8,0,0.336,2.811
DNA,unrooted,GTR,tree_8,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_iqtree.log,23.108,22.77,-67533437.34,19.722,20.341,8,0,0.329,2.7669999999999995
DNA,unrooted,GTR,tree_9,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_9_1000000_iqtree.log,24.674,24.33,-72937485.322,22.502,21.884,8,0,0.329,2.789999999999999
DNA,unrooted,GTR,tree_9,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_9_1000000_iqtree.log,24.735,24.402,-72937485.322,22.502,21.954,8,0,0.334,2.780999999999999
DNA,unrooted,GTR,tree_9,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_9_1000000_iqtree.log,24.785,24.461,-72937485.322,22.502,21.997,8,0,0.34,2.7880000000000003
DNA,unrooted,GTR,tree_9,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_9_1000000_iqtree.log,24.677,24.38,-72937485.322,22.502,21.98,8,0,0.337,2.696999999999999
DNA,unrooted,GTR,tree_9,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_9_1000000_iqtree.log,24.541,24.244,-72937485.322,22.502,21.877,8,0,0.324,2.6640000000000015
DNA,unrooted,GTR,tree_9,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_9_1000000_iqtree.log,24.665,24.356,-72937485.322,22.502,21.911,8,0,0.338,2.753999999999998
DNA,unrooted,GTR,tree_9,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_9_1000000_iqtree.log,24.692,24.394,-72937485.322,22.502,21.981,8,0,0.335,2.7109999999999985
DNA,unrooted,GTR,tree_9,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_9_1000000_iqtree.log,24.595,24.297,-72937485.322,22.502,21.902,8,0,0.328,2.692999999999998
DNA,unrooted,GTR,tree_9,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_9_1000000_iqtree.log,24.618,24.328,-72937485.322,22.502,21.937,8,0,0.332,2.6809999999999974
DNA,unrooted,GTR,tree_9,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_9_1000000_iqtree.log,24.765,24.44,-72937485.322,22.502,21.984,8,0,0.342,2.780999999999999
